block_id,cell_id,anchor_target_rho,split_incidence,expected_seed_count,lpips_alex,unconditional_lpips_alex,dino_cosine_distance,unconditional_dino_cosine_distance,descendant_rate_cond
P2P_B013,W8_L1.00,0.3,0.23125580330812867,0.26000974537639676,0.00574622802059821,0.001328848576895117,0.0038391798734664917,0.0008878326256828934,0.030172413793103446
P2P_B013,W8_L1.00,0.5,0.1529380921799638,0.16412738002474325,0.041141619672998786,0.0062921208219821004,0.04181306064128876,0.006394809722683836,0.13983050847457626
P2P_B013,W8_L1.00,0.7,0.10579359477597339,0.11071475402278455,0.06687459909881,0.00707490423786518,0.061922796070575714,0.006551035194885724,0.1739766081871345
P2P_B013,W8_L1.00,0.9,0.09727906513093598,0.10121888047667893,0.2712211459875107,0.026384139525406147,0.20087536424398422,0.01954096764149103,0.5381637168141593
P2P_B014,W8_L1.00,0.1,0.5448471052563841,0.7787286340263114,0.004006747773019015,0.002183064925621874,0.003347955644130707,0.0018241239412313886,0.0
P2P_B014,W8_L1.00,0.3,0.24775002674268964,0.2815744711198566,0.0073650175036164,0.0018246832834813405,0.005890682339668274,0.0014594167071855044,0.028017241379310345
P2P_B014,W8_L1.00,0.5,0.13692237093890303,0.1458641083664063,0.029413332871627063,0.00402734327399835,0.02381782978773117,0.0032611937251553814,0.0815677966101695
P2P_B014,W8_L1.00,0.7,0.12559301637135845,0.13258072093874826,0.05846476193983108,0.007342765803456779,0.05663753300905228,0.007113278610439257,0.12719298245614036
P2P_B014,W8_L1.00,0.9,0.10840003390530462,0.11322058949274659,0.2077594231814146,0.022521128517011872,0.17514795809984207,0.018986044596467754,0.4513274336283186
P2P_B015,W8_L1.00,0.1,0.4887554711781076,0.6649325738116053,0.005592798879661132,0.0027335110516331688,0.0025809630751609802,0.0012614598238936024,0.0
P2P_B015,W8_L1.00,0.3,0.22024997044458916,0.24640063771678264,0.010537790512898937,0.002320948049017263,0.0037007108330726624,0.0008150814516082248,0.040948275862068964
P2P_B015,W8_L1.00,0.5,0.13931689399026814,0.14861171664475004,0.029255547440698138,0.004075792001423003,0.01105477660894394,0.0015401171409143387,0.07415254237288135
